사업자등록번호,기업명,대표자명,code,분류명,c_index,c_name
1648101578,(주)에스티에스,박대남,46,도매 및 상품 중개업,45,도소매업
1648600856,(주)넥서스젠,이장영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1648700741,에스지정보통신(주),배홍희,42,전문직별 공사업,41,건설업
1648701037,(주)대한개발,우승박,42,전문직별 공사업,41,건설업
1648701420,(주)와이컴,이용흔,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
1648800151,(주)제이엠,김진홍외  2명,46,도매 및 상품 중개업,45,도소매업
1648800296,(주)태영이엔지,석승길,42,전문직별 공사업,41,건설업
1650500199,다온기업,황성찬,42,전문직별 공사업,41,건설업
1651501159,우림전자,김여진,47,소매업; 자동차 제외,45,도소매업
1651700421,기인산업,이기혁,46,도매 및 상품 중개업,45,도소매업
1652200634,크는통신,김진수,47,소매업; 자동차 제외,45,도소매업
1652200712,원스톱커뮤니티,이상연,47,소매업; 자동차 제외,45,도소매업
1653300270,코코약국,윤은성,47,소매업; 자동차 제외,45,도소매업
1654900529,크라운모바일,신승철,47,소매업; 자동차 제외,45,도소매업
1656700197,제이엠제이정보,김영진,42,전문직별 공사업,41,건설업
1658100359,(주)대한소방,장세연,42,전문직별 공사업,41,건설업
1658501069,(주)영화사레드피터,이동하,68,부동산업,68,부동산업
1658501225,진일회계법인,배영석,71,전문 서비스업,70,전문과학기술업
1658600349,(주)멘토,이기원,61,우편 및 통신업,58,정보통신업
1658600413,드림시티(주),김대호외 1명,41,종합 건설업,41,건설업
1658700313,(주)비쥬얼탑,김근태,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1658801041,(주)블록트리,송영미,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1658801075,(주)대명건설,명노일,42,전문직별 공사업,41,건설업
1658801624,(주)경성,김영철,41,종합 건설업,41,건설업
1660700861,휴대폰모바일,권용번,47,소매업; 자동차 제외,45,도소매업
1662300314,골드라인,황종복,47,소매업; 자동차 제외,45,도소매업
1662300973,디게,최윤석,58,출판업,58,정보통신업
1665000227,예지텔레콤,김남진,47,소매업; 자동차 제외,45,도소매업
1668100274,(주)스카이월드씨앤에어,정구권,58,출판업,58,정보통신업
1668101161,(주)위드솔루션,정소현,63,정보서비스업,58,정보통신업
1668600599,(주)케이츠,김진성,58,출판업,58,정보통신업
1668600696,(주)시큐어가드코리아,석대웅,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1668601337,(주)토모,이재혁,66,금융 및 보험관련 서비스업,64,금융 및 보험
1668700387,(유)시드니,최영남,42,전문직별 공사업,41,건설업
1668700688,(주)지엔에스,신상호,46,도매 및 상품 중개업,45,도소매업
1668700752,(주)제이슨,김경화,58,출판업,58,정보통신업
1668700903,(주)씨앤엘인터내셔널코리아,이성진,20,화학 물질 및 화학제품 제조업; 의약품 제외,19,특수가공물질 제조업
1668800803,(주)네오스텍,전진오,58,출판업,58,정보통신업
1671100274,미래통신,유원자,41,종합 건설업,41,건설업
1671101332,아퀴노,김천영,56,음식점 및 주점업,56,음식점
1672100410,대성산업2,박차환,41,종합 건설업,41,건설업
1672600827,국제모바일,김성태,47,소매업; 자동차 제외,45,도소매업
1672900304,철물프렌드,오유진,47,소매업; 자동차 제외,45,도소매업
1673400399,오마,이용민,56,음식점 및 주점업,56,음식점
1676900197,글램아이웨어,서우현,47,소매업; 자동차 제외,45,도소매업
1678100812,(주)우성시큐리티,문훈제,42,전문직별 공사업,41,건설업
1678100879,(주)레디아,이강희,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678101558,(주)에이스엠,이상범,41,종합 건설업,41,건설업
1678600011,대성이앤씨(주),한금조,42,전문직별 공사업,41,건설업
1678600097,(주)건웅시스템,왕희주,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678600291,한국전자도서출판(주),고민정,58,출판업,58,정보통신업
1678600501,(주)지에스아이티,박태열,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678700298,인텔렉추얼브리지파트너스(유),박상균,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678700304,대일개발(주),정규연,41,종합 건설업,41,건설업
1678700565,(주)가온씨엔에이,배형문,58,출판업,58,정보통신업
1678700662,씨제이인스트루먼트(주),박창진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678701190,(주)팀랩스,류호익,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678701695,(주)엑사이트,류기봉,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1678702243,아성건설(주),배기준,42,전문직별 공사업,41,건설업
1678801576,(주)피플메이드,함연식,47,소매업; 자동차 제외,45,도소매업
1680400207,대원빌라,김도연,41,종합 건설업,41,건설업
1680700469,신화네트웍스,임용운,42,전문직별 공사업,41,건설업
1680800165,아이티정보통신,김영관,42,전문직별 공사업,41,건설업
1680800336,뮤소트,이명오,63,정보서비스업,58,정보통신업
1681000789,현승,유계현,41,종합 건설업,41,건설업
1681100694,대한페인트사,이준기,41,종합 건설업,41,건설업
1681200314,세음통신,정민아,47,소매업; 자동차 제외,45,도소매업
1681800499,시성빌딩,손형주,68,부동산업,68,부동산업
1682800125,대한중기,김성진,41,종합 건설업,41,건설업
1683000701,김씨육면,김영규,56,음식점 및 주점업,56,음식점
1683800046,선영하우징,김영곤,42,전문직별 공사업,41,건설업
1684400329,현산중기,박영균,41,종합 건설업,41,건설업
1684900019,이디야망원중앙점,김현미,56,음식점 및 주점업,56,음식점
1685700014,명진이엔씨,이정하,41,종합 건설업,41,건설업
1685900283,오늘와인한잔홍대2호점,박종미,55,숙박업,55,숙박업
1686100404,오이시,신태행,56,음식점 및 주점업,56,음식점
1686300091,엔통신,최아영,47,소매업; 자동차 제외,45,도소매업
1686300198,영진이엔씨,김영근,41,종합 건설업,41,건설업
1688100135,(주)케이엠에듀,박수형,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1688101231,피피티(주),김보우,25,금속 가공제품 제조업; 기계 및 가구 제외,19,특수가공물질 제조업
1688600111,(주)오퍼스원,김기영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1688600237,(주)아이주코리아,정용환,63,정보서비스업,58,정보통신업
1688600896,(주)다산정보통신,임원재,42,전문직별 공사업,41,건설업
1688601556,대한씨앤에스(주),조창형,42,전문직별 공사업,41,건설업
1688700272,(주)미래이엔씨,박경배,41,종합 건설업,41,건설업
1688701285,(주)레드우드,최귀자,58,출판업,58,정보통신업
1688800643,(주)갑인정보기술,유형록,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1688800963,(주)케이프렌즈,나인겸,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1688801259,(주)문무대,이미경,47,소매업; 자동차 제외,45,도소매업
1688801486,(주)매뉴팩처링티비,고우성외  1명,58,출판업,58,정보통신업
1688801962,우진건설(주),최홍모,42,전문직별 공사업,41,건설업
1690101339,미노디자인,박우석,41,종합 건설업,41,건설업
1690200768,바이라미,방기혁,47,소매업; 자동차 제외,45,도소매업
1690201092,히트통신,정현수,46,도매 및 상품 중개업,45,도소매업
1690402265,에이치솔루션,이태현,58,출판업,58,정보통신업
1691100644,딸부자통신,조윤수,46,도매 및 상품 중개업,45,도소매업
1691601046,홍콩다방,김원화,56,음식점 및 주점업,56,음식점
1693500295,대성건설,박경옥,41,종합 건설업,41,건설업
1695300208,덕양건기,조규식,41,종합 건설업,41,건설업
1695300232,세광건설,박창근,41,종합 건설업,41,건설업
1695800203,국보,김숙애,56,음식점 및 주점업,56,음식점
1697200252,엠제이건축,정찬호,42,전문직별 공사업,41,건설업
1698100123,(주)명성컴퍼니,한일범,42,전문직별 공사업,41,건설업
1698100313,(주)비아솔루션,장윤석,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1698101103,(주)국민네트웍스,정금현,58,출판업,58,정보통신업
1698101137,(주)엔드앤드코리아,김동현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1698501270,(주)팀미디어,윤형순,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1698700144,웨이브온(주),최현철,58,출판업,58,정보통신업
1698701099,(주)디티넷,양경련,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1698800025,(주)엘투엠,김형우,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1698800457,(주)티엠테크,최창락,42,전문직별 공사업,41,건설업
1698800608,(주)스타골드,오상만,42,전문직별 공사업,41,건설업
1698800796,(주)대원산업,임혜순,42,전문직별 공사업,41,건설업
1698800836,한승종합건설(주),송상태,41,종합 건설업,41,건설업
1700400025,진성네트웍스,고은미,95,개인 및 소비용품 수리업,95,AS
1700600072,건어물녀,천재영,56,음식점 및 주점업,56,음식점
1700701520,에스앤지,김수군,47,소매업; 자동차 제외,45,도소매업
1700900845,모바일월드,심재훈,47,소매업; 자동차 제외,45,도소매업
1701110327,(주)엠제이이앤씨,이환철,42,전문직별 공사업,41,건설업
1701201015,스마트프라자,이정희,47,소매업; 자동차 제외,45,도소매업
1701400136,백두사,박인석,14,"의복, 의복 액세서리 및 모피제품 제조업",13,패션 제조업
1703700213,명신전력,강원,42,전문직별 공사업,41,건설업
1704400545,다이닝원,허채원,56,음식점 및 주점업,56,음식점
1708100031,(주)시큐코리아,김성철,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1708100555,(주)이엔씨시스템,강동배,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1708100574,아이앤아이(주),김창훈,42,전문직별 공사업,41,건설업
1708100818,(주)제이아이메디컬,한지환,27,"의료, 정밀, 광학 기기 및 시계 제조업",26,기기류 제조업
1708101030,(주)책읽는곰,임선희,58,출판업,58,정보통신업
1708101947,(주)제이지에스,임중규외 1명,46,도매 및 상품 중개업,45,도소매업
1708116737,(주)몸누리,홍혜걸,63,정보서비스업,58,정보통신업
1708200061,(사)통일전략연구소,김윤태,94,협회 및 단체,94,협회
1708600905,(유)씨비트레이딩,강지호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1708600977,(주)브리펀딩,윤여욱,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1708800350,콜럼비아헬스케어(주),곽정란,46,도매 및 상품 중개업,45,도소매업
1708801228,(유)미다스,박치병,47,소매업; 자동차 제외,45,도소매업
1708801403,비전플레이스(주),정현수,58,출판업,58,정보통신업
1710400066,베이직네일,김정임,96,기타 개인 서비스업,95,AS
1710700975,대륙공사,김옥선,42,전문직별 공사업,41,건설업
1711100346,하이테크,이승재,42,전문직별 공사업,41,건설업
1712100291,디스플레이피플,안희라,46,도매 및 상품 중개업,45,도소매업
1712800475,동경약국,이미정,47,소매업; 자동차 제외,45,도소매업
1714900053,신길정보통신,정대록,47,소매업; 자동차 제외,45,도소매업
1714900107,조이네트웍스,이승희,42,전문직별 공사업,41,건설업
1716600138,글라스스토리아현점,최교민,47,소매업; 자동차 제외,45,도소매업
1717000038,더스포츠커뮤니케이션,윤인경,58,출판업,58,정보통신업
1718100261,(주)서희정보,박정후,46,도매 및 상품 중개업,45,도소매업
1718101498,(주)에스엘이,신형철,41,종합 건설업,41,건설업
1718600849,(주)모아건설,유경선,42,전문직별 공사업,41,건설업
1718700851,(주)아이디어나라,은재원,58,출판업,58,정보통신업
1718800329,(주)네스켓,이석만,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1718801459,(주)트리프리,박형규,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1719400015,연세파미에치과의원,배진혁,86,보건업,86,보건복지
1720200575,신세계모바일,백근우,47,소매업; 자동차 제외,45,도소매업
1720400657,어반스페이스,김재성,68,부동산업,68,부동산업
1720500315,승진모바일,김동명,47,소매업; 자동차 제외,45,도소매업
1720501594,대명건설,손경범,41,종합 건설업,41,건설업
1720901286,드론축구몰,곽재춘,47,소매업; 자동차 제외,45,도소매업
1721701132,향복,변희신,56,음식점 및 주점업,56,음식점
1722000211,빌라더다이닝,전종필,56,음식점 및 주점업,56,음식점
